CIP_Year|CIP_Code|CIP_Title|SOC_Year|SOC_Code|SOC_Title|Education_Requirement|Star_Rating
2020|110803|Computer Graphics.|2018|15-1251|Computer Programmers|NULL|NULL
2020|110803|Computer Graphics.|2018|25-1194|Career/Technical Education Teachers, Postsecondary|Bachelors degree|4
2020|110803|Computer Graphics.|2018|27-1024|Graphic Designers|NULL|NULL
2020|110804|Modeling, Virtual Environments and Simulation.|2018|15-1221|Computer and Information Research Scientists|NULL|NULL
2020|110804|Modeling, Virtual Environments and Simulation.|2018|15-1251|Computer Programmers|NULL|NULL
2020|110804|Modeling, Virtual Environments and Simulation.|2018|15-1252|Software Developers|NULL|NULL
2020|110804|Modeling, Virtual Environments and Simulation.|2018|15-2051|Data Scientists|NULL|NULL
2020|110804|Modeling, Virtual Environments and Simulation.|2018|25-1021|Computer Science Teachers, Postsecondary|Doctoral or professional degree|4
2020|110804|Modeling, Virtual Environments and Simulation.|2018|27-1014|Special Effects Artists and Animators|Bachelors degree|4
2020|110899|Computer Software and Media Applications, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|110901|Computer Systems Networking and Telecommunications.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|110901|Computer Systems Networking and Telecommunications.|2018|15-1211|Computer Systems Analysts|NULL|NULL
2020|110901|Computer Systems Networking and Telecommunications.|2018|15-1212|Information Security Analysts|NULL|NULL
2020|110901|Computer Systems Networking and Telecommunications.|2018|15-1231|Computer Network Support Specialists|NULL|NULL
2020|110901|Computer Systems Networking and Telecommunications.|2018|15-1241|Computer Network Architects|NULL|NULL
2020|110901|Computer Systems Networking and Telecommunications.|2018|25-1021|Computer Science Teachers, Postsecondary|Doctoral or professional degree|4
2020|110902|Cloud Computing.|2018|15-1221|Computer and Information Research Scientists|NULL|NULL
2020|110902|Cloud Computing.|2018|15-1231|Computer Network Support Specialists|NULL|NULL
2020|110902|Cloud Computing.|2018|15-1241|Computer Network Architects|NULL|NULL
2020|110902|Cloud Computing.|2018|15-1243|Database Architects|NULL|NULL
2020|110902|Cloud Computing.|2018|15-1251|Computer Programmers|NULL|NULL
2020|110902|Cloud Computing.|2018|15-1252|Software Developers|NULL|NULL
2020|110902|Cloud Computing.|2018|25-1021|Computer Science Teachers, Postsecondary|Doctoral or professional degree|4
2020|110999|Computer Systems Networking and Telecommunications, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|111001|Network and System Administration/Administrator.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|111001|Network and System Administration/Administrator.|2018|15-1212|Information Security Analysts|NULL|NULL
2020|111001|Network and System Administration/Administrator.|2018|15-1231|Computer Network Support Specialists|NULL|NULL
2020|111001|Network and System Administration/Administrator.|2018|15-1241|Computer Network Architects|NULL|NULL
2020|111001|Network and System Administration/Administrator.|2018|15-1244|Network and Computer Systems Administrators|NULL|NULL
2020|111002|System, Networking, and LAN/WAN Management/Manager.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|111002|System, Networking, and LAN/WAN Management/Manager.|2018|15-1212|Information Security Analysts|NULL|NULL
2020|111002|System, Networking, and LAN/WAN Management/Manager.|2018|15-1231|Computer Network Support Specialists|NULL|NULL
2020|111003|Computer and Information Systems Security/Auditing/Information Assurance.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|111003|Computer and Information Systems Security/Auditing/Information Assurance.|2018|15-1212|Information Security Analysts|NULL|NULL
2020|111003|Computer and Information Systems Security/Auditing/Information Assurance.|2018|15-1231|Computer Network Support Specialists|NULL|NULL
2020|111003|Computer and Information Systems Security/Auditing/Information Assurance.|2018|15-1241|Computer Network Architects|NULL|NULL
2020|111003|Computer and Information Systems Security/Auditing/Information Assurance.|2018|15-1242|Database Administrators|NULL|NULL
2020|111003|Computer and Information Systems Security/Auditing/Information Assurance.|2018|15-1243|Database Architects|NULL|NULL
2020|111003|Computer and Information Systems Security/Auditing/Information Assurance.|2018|15-1244|Network and Computer Systems Administrators|NULL|NULL
2020|111004|Web/Multimedia Management and Webmaster.|2018|15-1254|Web Developers|NULL|NULL
2020|111004|Web/Multimedia Management and Webmaster.|2018|15-1255|Web and Digital Interface Designers|NULL|NULL
2020|111005|Information Technology Project Management.|2018|11-3021|Computer and Information Systems Managers|Bachelors degree|5
2020|111005|Information Technology Project Management.|2018|11-9199|Managers, All Other|NULL|NULL
2020|111005|Information Technology Project Management.|2018|13-1082|Project Management Specialists|NULL|NULL
2020|111005|Information Technology Project Management.|2018|15-1212|Information Security Analysts|NULL|NULL
2020|111005|Information Technology Project Management.|2018|15-1299|Computer Occupations, All Other|NULL|NULL
2020|111006|Computer Support Specialist.|2018|15-1231|Computer Network Support Specialists|NULL|NULL
2020|111006|Computer Support Specialist.|2018|15-1232|Computer User Support Specialists|NULL|NULL
2020|111099|Computer/Information Technology Services Administration and Management, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|119999|Computer and Information Sciences and Support Services, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|120301|Funeral Service and Mortuary Science, General.|2018|11-9171|Funeral Home Managers|NULL|NULL
2020|120301|Funeral Service and Mortuary Science, General.|2018|39-4011|Embalmers|NULL|NULL
2020|120301|Funeral Service and Mortuary Science, General.|2018|39-4031|Morticians, Undertakers, and Funeral Arrangers|NULL|NULL
2020|120302|Funeral Direction/Service.|2018|11-9171|Funeral Home Managers|NULL|NULL
2020|120302|Funeral Direction/Service.|2018|39-4031|Morticians, Undertakers, and Funeral Arrangers|NULL|NULL
2020|120303|Mortuary Science and Embalming/Embalmer.|2018|39-4011|Embalmers|NULL|NULL
2020|120303|Mortuary Science and Embalming/Embalmer.|2018|39-4012|Crematory Operators|NULL|NULL
2020|120399|Funeral Service and Mortuary Science, Other.|2018|11-9171|Funeral Home Managers|NULL|NULL
2020|120399|Funeral Service and Mortuary Science, Other.|2018|39-4012|Crematory Operators|NULL|NULL
2020|120399|Funeral Service and Mortuary Science, Other.|2018|39-4031|Morticians, Undertakers, and Funeral Arrangers|NULL|NULL
2020|120401|Cosmetology/Cosmetologist, General.|2018|39-5012|Hairdressers, Hairstylists, and Cosmetologists|NULL|NULL
2020|120401|Cosmetology/Cosmetologist, General.|2018|39-5091|Makeup Artists, Theatrical and Performance|NULL|NULL
2020|120401|Cosmetology/Cosmetologist, General.|2018|39-5092|Manicurists and Pedicurists|NULL|NULL
2020|120401|Cosmetology/Cosmetologist, General.|2018|39-5093|Shampooers|NULL|NULL
2020|120401|Cosmetology/Cosmetologist, General.|2018|39-5094|Skincare Specialists|NULL|NULL
2020|120402|Barbering/Barber.|2018|39-5011|Barbers|NULL|NULL
2020|120404|Electrolysis/Electrology and Electrolysis Technician.|2018|39-5012|Hairdressers, Hairstylists, and Cosmetologists|NULL|NULL
2020|120406|Make-Up Artist/Specialist.|2018|39-5012|Hairdressers, Hairstylists, and Cosmetologists|NULL|NULL
2020|120406|Make-Up Artist/Specialist.|2018|39-5091|Makeup Artists, Theatrical and Performance|NULL|NULL
2020|120407|Hair Styling/Stylist and Hair Design.|2018|39-5011|Barbers|NULL|NULL
2020|120407|Hair Styling/Stylist and Hair Design.|2018|39-5012|Hairdressers, Hairstylists, and Cosmetologists|NULL|NULL
2020|120408|Facial Treatment Specialist/Facialist.|2018|39-5094|Skincare Specialists|NULL|NULL
2020|120409|Aesthetician/Esthetician and Skin Care Specialist.|2018|39-5094|Skincare Specialists|NULL|NULL
2020|120410|Nail Technician/Specialist and Manicurist.|2018|39-5092|Manicurists and Pedicurists|NULL|NULL
2020|120411|Permanent Cosmetics/Makeup and Tattooing.|2018|39-5012|Hairdressers, Hairstylists, and Cosmetologists|NULL|NULL
2020|120411|Permanent Cosmetics/Makeup and Tattooing.|2018|39-5091|Makeup Artists, Theatrical and Performance|NULL|NULL
2020|120412|Salon/Beauty Salon Management/Manager.|2018|11-9179|Personal Service Managers, All Other|NULL|NULL
2020|120412|Salon/Beauty Salon Management/Manager.|2018|39-1022|First-Line Supervisors of Personal Service Workers|NULL|NULL
2020|120412|Salon/Beauty Salon Management/Manager.|2018|39-5011|Barbers|NULL|NULL
2020|120412|Salon/Beauty Salon Management/Manager.|2018|39-5012|Hairdressers, Hairstylists, and Cosmetologists|NULL|NULL
2020|120413|Cosmetology, Barber/Styling, and Nail Instructor.|2018|39-5011|Barbers|NULL|NULL
2020|120413|Cosmetology, Barber/Styling, and Nail Instructor.|2018|39-5012|Hairdressers, Hairstylists, and Cosmetologists|NULL|NULL
2020|120414|Master Aesthetician/Esthetician.|2018|39-5094|Skincare Specialists|NULL|NULL
2020|120499|Cosmetology and Related Personal Grooming Arts, Other.|2018|39-5012|Hairdressers, Hairstylists, and Cosmetologists|NULL|NULL
2020|120500|Cooking and Related Culinary Arts, General.|2018|35-1011|Chefs and Head Cooks|High school diploma or equivalent|4
2020|120500|Cooking and Related Culinary Arts, General.|2018|35-1012|First-Line Supervisors of Food Preparation and Serving Workers|NULL|NULL
2020|120500|Cooking and Related Culinary Arts, General.|2018|35-2012|Cooks, Institution and Cafeteria|NULL|NULL
2020|120500|Cooking and Related Culinary Arts, General.|2018|35-2014|Cooks, Restaurant|NULL|NULL
2020|120500|Cooking and Related Culinary Arts, General.|2018|35-2019|Cooks, All Other|NULL|NULL
2020|120501|Baking and Pastry Arts/Baker/Pastry Chef.|2018|35-1011|Chefs and Head Cooks|High school diploma or equivalent|4
2020|120501|Baking and Pastry Arts/Baker/Pastry Chef.|2018|51-3011|Bakers|NULL|NULL
2020|120502|Bartending/Bartender.|2018|35-3011|Bartenders|NULL|NULL
2020|120503|Culinary Arts/Chef Training.|2018|35-1011|Chefs and Head Cooks|High school diploma or equivalent|4
2020|120503|Culinary Arts/Chef Training.|2018|35-1012|First-Line Supervisors of Food Preparation and Serving Workers|NULL|NULL
2020|120503|Culinary Arts/Chef Training.|2018|35-2013|Cooks, Private Household|NULL|NULL
2020|120503|Culinary Arts/Chef Training.|2018|35-2014|Cooks, Restaurant|NULL|NULL
2020|120503|Culinary Arts/Chef Training.|2018|35-2019|Cooks, All Other|NULL|NULL
2020|120504|Restaurant, Culinary, and Catering Management/Manager.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|120504|Restaurant, Culinary, and Catering Management/Manager.|2018|35-1011|Chefs and Head Cooks|High school diploma or equivalent|4
2020|120504|Restaurant, Culinary, and Catering Management/Manager.|2018|35-1012|First-Line Supervisors of Food Preparation and Serving Workers|NULL|NULL
2020|120504|Restaurant, Culinary, and Catering Management/Manager.|2018|35-2013|Cooks, Private Household|NULL|NULL
2020|120505|Food Preparation/Professional Cooking/Kitchen Assistant.|2018|35-2012|Cooks, Institution and Cafeteria|NULL|NULL
2020|120505|Food Preparation/Professional Cooking/Kitchen Assistant.|2018|35-2013|Cooks, Private Household|NULL|NULL
2020|120505|Food Preparation/Professional Cooking/Kitchen Assistant.|2018|35-2019|Cooks, All Other|NULL|NULL
2020|120506|Meat Cutting/Meat Cutter.|2018|51-3021|Butchers and Meat Cutters|NULL|NULL
2020|120506|Meat Cutting/Meat Cutter.|2018|51-3023|Slaughterers and Meat Packers|NULL|NULL
2020|120507|Food Service, Waiter/Waitress, and Dining Room Management/Manager.|2018|35-1012|First-Line Supervisors of Food Preparation and Serving Workers|NULL|NULL
2020|120508|Institutional Food Workers.|2018|35-2012|Cooks, Institution and Cafeteria|NULL|NULL
2020|120509|Culinary Science/Culinology.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|120509|Culinary Science/Culinology.|2018|19-1012|Food Scientists and Technologists|NULL|NULL
2020|120509|Culinary Science/Culinology.|2018|25-1199|Postsecondary Teachers, All Other|NULL|NULL
2020|120509|Culinary Science/Culinology.|2018|35-1011|Chefs and Head Cooks|High school diploma or equivalent|4
2020|120509|Culinary Science/Culinology.|2018|35-2019|Cooks, All Other|NULL|NULL
2020|120510|Wine Steward/Sommelier.|2018|11-9051|Food Service Managers|High school diploma or equivalent|4
2020|120510|Wine Steward/Sommelier.|2018|13-1022|Wholesale and Retail Buyers, Except Farm Products|NULL|NULL
2020|120599|Culinary Arts and Related Services, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|120601|Casino Operations and Services, General.|2018|33-9031|Gambling Surveillance Officers and Gambling Investigators|NULL|NULL
2020|120601|Casino Operations and Services, General.|2018|39-1013|First-Line Supervisors of Gambling Services Workers|NULL|NULL
2020|120601|Casino Operations and Services, General.|2018|43-3041|Gambling Cage Workers|NULL|NULL
2020|120602|Casino Dealing.|2018|39-1013|First-Line Supervisors of Gambling Services Workers|NULL|NULL
2020|120602|Casino Dealing.|2018|39-3011|Gambling Dealers|NULL|NULL
2020|120699|Casino Operations and Services, Other.|2018|99-9999|NO MATCH|NULL|NULL
2020|129999|Culinary, Entertainment, and Personal Services, Other.|2018|39-6012|Concierges|NULL|NULL
2020|130101|Education, General.|2018|25-1081|Education Teachers, Postsecondary|Doctoral or professional degree|4
2020|130101|Education, General.|2018|25-9042|Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education|NULL|NULL
2020|130101|Education, General.|2018|25-9043|Teaching Assistants, Special Education|NULL|NULL
2020|130201|Bilingual and Multilingual Education.|2018|25-1081|Education Teachers, Postsecondary|Doctoral or professional degree|4
2020|130201|Bilingual and Multilingual Education.|2018|25-2011|Preschool Teachers, Except Special Education|NULL|NULL
2020|130201|Bilingual and Multilingual Education.|2018|25-2012|Kindergarten Teachers, Except Special Education|Bachelors degree|4
2020|130201|Bilingual and Multilingual Education.|2018|25-2021|Elementary School Teachers, Except Special Education|Bachelors degree|5
2020|130201|Bilingual and Multilingual Education.|2018|25-2022|Middle School Teachers, Except Special and Career/Technical Education|Bachelors degree|5
2020|130201|Bilingual and Multilingual Education.|2018|25-2031|Secondary School Teachers, Except Special and Career/Technical Education|Bachelors degree|5
