CIPCode2010|CIPTitle2010|Action|Text change|CIPCode2020|CIPTitle2020
131322|Biology Teacher Education.|No substantive changes|No|131322|Biology Teacher Education.
131323|Chemistry Teacher Education.|No substantive changes|No|131323|Chemistry Teacher Education.
131324|Drama and Dance Teacher Education.|No substantive changes|No|131324|Drama and Dance Teacher Education.
131325|French Language Teacher Education.|No substantive changes|No|131325|French Language Teacher Education.
131326|German Language Teacher Education.|No substantive changes|No|131326|German Language Teacher Education.
131327|Health Occupations Teacher Education.|No substantive changes|No|131327|Health Occupations Teacher Education.
131328|History Teacher Education.|No substantive changes|No|131328|History Teacher Education.
131329|Physics Teacher Education.|No substantive changes|No|131329|Physics Teacher Education.
131330|Spanish Language Teacher Education.|No substantive changes|No|131330|Spanish Language Teacher Education.
131331|Speech Teacher Education.|No substantive changes|No|131331|Speech Teacher Education.
131332|Geography Teacher Education.|No substantive changes|No|131332|Geography Teacher Education.
131333|Latin Teacher Education.|No substantive changes|No|131333|Latin Teacher Education.
131334|School Librarian/School Library Media Specialist.|No substantive changes|No|131334|School Librarian/School Library Media Specialist.
131335|Psychology Teacher Education.|No substantive changes|No|131335|Psychology Teacher Education.
131337|Earth Science Teacher Education.|No substantive changes|No|131337|Earth Science Teacher Education.
131338|Environmental Education.|No substantive changes|No|131338|Environmental Education.
131399|Teacher Education and Professional Development, Specific Subject Areas, Other.|No substantive changes|No|131399|Teacher Education and Professional Development, Specific Subject Areas, Other.
1314|Teaching English or French as a Second or Foreign Language.|No substantive changes|No|1314|Teaching English or French as a Second or Foreign Language.
131401|Teaching English as a Second or Foreign Language/ESL Language Instructor.|No substantive changes|No|131401|Teaching English as a Second or Foreign Language/ESL Language Instructor.
131402|Teaching French as a Second or Foreign Language.|No substantive changes|No|131402|Teaching French as a Second or Foreign Language.
131499|Teaching English or French as a Second or Foreign Language, Other.|No substantive changes|No|131499|Teaching English or French as a Second or Foreign Language, Other.
1315|Teaching Assistants/Aides.|No substantive changes|No|1315|Teaching Assistants/Aides.
131501|Teacher Assistant/Aide.|No substantive changes|No|131501|Teacher Assistant/Aide.
131502|Adult Literacy Tutor/Instructor.|No substantive changes|No|131502|Adult Literacy Tutor/Instructor.
131599|Teaching Assistants/Aides, Other.|No substantive changes|No|131599|Teaching Assistants/Aides, Other.
1399|Education, Other.|No substantive changes|No|1399|Education, Other.
139999|Education, Other.|No substantive changes|No|139999|Education, Other.
14|ENGINEERING.|No substantive changes|No|14|ENGINEERING.
1401|Engineering, General.|No substantive changes|No|1401|Engineering, General.
140101|Engineering, General.|No substantive changes|No|140101|Engineering, General.
140102|Pre-Engineering.|No substantive changes|No|140102|Pre-Engineering.
1402|Aerospace, Aeronautical and Astronautical Engineering.|No substantive changes|Yes|1402|Aerospace, Aeronautical, and Astronautical/Space Engineering.
140201|Aerospace, Aeronautical and Astronautical/Space Engineering.|No substantive changes|Yes|140201|Aerospace, Aeronautical, and Astronautical/Space Engineering, General.
1403|Agricultural Engineering.|No substantive changes|No|1403|Agricultural Engineering.
140301|Agricultural Engineering.|No substantive changes|No|140301|Agricultural Engineering.
1404|Architectural Engineering.|No substantive changes|No|1404|Architectural Engineering.
140401|Architectural Engineering.|No substantive changes|No|140401|Architectural Engineering.
1405|Biomedical/Medical Engineering.|No substantive changes|No|1405|Biomedical/Medical Engineering.
140501|Bioengineering and Biomedical Engineering.|No substantive changes|No|140501|Bioengineering and Biomedical Engineering.
1406|Ceramic Sciences and Engineering.|No substantive changes|No|1406|Ceramic Sciences and Engineering.
140601|Ceramic Sciences and Engineering.|No substantive changes|No|140601|Ceramic Sciences and Engineering.
1407|Chemical Engineering.|No substantive changes|No|1407|Chemical Engineering.
140701|Chemical Engineering.|No substantive changes|No|140701|Chemical Engineering.
140702|Chemical and Biomolecular Engineering.|No substantive changes|No|140702|Chemical and Biomolecular Engineering.
140799|Chemical Engineering, Other.|No substantive changes|No|140799|Chemical Engineering, Other.
1408|Civil Engineering.|No substantive changes|No|1408|Civil Engineering.
140801|Civil Engineering, General.|No substantive changes|No|140801|Civil Engineering, General.
140802|Geotechnical and Geoenvironmental Engineering.|No substantive changes|No|140802|Geotechnical and Geoenvironmental Engineering.
140803|Structural Engineering.|No substantive changes|No|140803|Structural Engineering.
140804|Transportation and Highway Engineering.|No substantive changes|No|140804|Transportation and Highway Engineering.
140805|Water Resources Engineering.|No substantive changes|No|140805|Water Resources Engineering.
140899|Civil Engineering, Other.|No substantive changes|No|140899|Civil Engineering, Other.
1409|Computer Engineering.|No substantive changes|No|1409|Computer Engineering.
140901|Computer Engineering, General.|No substantive changes|No|140901|Computer Engineering, General.
140902|Computer Hardware Engineering.|No substantive changes|No|140902|Computer Hardware Engineering.
140903|Computer Software Engineering.|No substantive changes|No|140903|Computer Software Engineering.
140999|Computer Engineering, Other.|No substantive changes|No|140999|Computer Engineering, Other.
1410|Electrical, Electronics and Communications Engineering.|No substantive changes|No|1410|Electrical, Electronics, and Communications Engineering.
141001|Electrical and Electronics Engineering|No substantive changes|No|141001|Electrical and Electronics Engineering.
141003|Laser and Optical Engineering.|No substantive changes|No|141003|Laser and Optical Engineering.
141004|Telecommunications Engineering.|No substantive changes|No|141004|Telecommunications Engineering.
141099|Electrical, Electronics and Communications Engineering, Other.|No substantive changes|No|141099|Electrical, Electronics, and Communications Engineering, Other.
1411|Engineering Mechanics.|No substantive changes|No|1411|Engineering Mechanics.
141101|Engineering Mechanics.|No substantive changes|No|141101|Engineering Mechanics.
1412|Engineering Physics.|No substantive changes|No|1412|Engineering Physics.
141201|Engineering Physics/Applied Physics.|No substantive changes|No|141201|Engineering Physics/Applied Physics.
1413|Engineering Science.|No substantive changes|No|1413|Engineering Science.
141301|Engineering Science.|No substantive changes|Yes|141301|Engineering Science.
1414|Environmental/Environmental Health Engineering.|No substantive changes|No|1414|Environmental/Environmental Health Engineering.
141401|Environmental/Environmental Health Engineering.|No substantive changes|No|141401|Environmental/Environmental Health Engineering.
1418|Materials Engineering|No substantive changes|Yes|1418|Materials Engineering.
141801|Materials Engineering.|No substantive changes|No|141801|Materials Engineering.
1419|Mechanical Engineering.|No substantive changes|No|1419|Mechanical Engineering.
141901|Mechanical Engineering.|No substantive changes|No|141901|Mechanical Engineering.
1420|Metallurgical Engineering.|No substantive changes|No|1420|Metallurgical Engineering.
142001|Metallurgical Engineering.|No substantive changes|No|142001|Metallurgical Engineering.
1421|Mining and Mineral Engineering.|No substantive changes|No|1421|Mining and Mineral Engineering.
142101|Mining and Mineral Engineering.|No substantive changes|No|142101|Mining and Mineral Engineering.
1422|Naval Architecture and Marine Engineering.|No substantive changes|No|1422|Naval Architecture and Marine Engineering.
142201|Naval Architecture and Marine Engineering.|No substantive changes|No|142201|Naval Architecture and Marine Engineering.
1423|Nuclear Engineering.|No substantive changes|No|1423|Nuclear Engineering.
142301|Nuclear Engineering.|No substantive changes|No|142301|Nuclear Engineering.
1424|Ocean Engineering.|No substantive changes|No|1424|Ocean Engineering.
142401|Ocean Engineering.|No substantive changes|No|142401|Ocean Engineering.
1425|Petroleum Engineering.|No substantive changes|No|1425|Petroleum Engineering.
